ID,Selected Content,Final_Vote,Round1_Reasoning,Round1_Output,Round2_Reasoning,Round2_Output,Round3_Reasoning,Round3_Output
581,"Welcoming by the staff,",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The sentiment is Positive because it reflects a positive experience of being welcomed by the staff.",Positive
581,super clean,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
581,Difficulty finding parking,Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
583,Room comfort.,Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The input content ""Room comfort"" indicates a positive sentiment as it highlights well-maintained and pleasant conditions for its inhabitants.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
584,Very pleasant welcome,Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The sentiment of ""Very pleasant welcome"" is **Positive** because it indicates satisfaction with an uplifting and welcoming experience.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The sentiment here is Positive because ""very pleasant"" indicates satisfaction or approval.",Positive
585,Very friendly and courteous staff.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
585,Clean and chic furnishings.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
586,"Great hotel, everything is new and clean.",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
586,Friendly and welcoming staff.,Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
586,"The hotel is close to the airport, convenient for a short stay. Near the sea, promenade and several excellent restaurants.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
587,the employees are nice,Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The sentiment is Positive because ""the employees are nice"" indicates satisfaction and praise.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
587,#VALUE!,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Negative"" }",Negative
587,- close to the airport and the beach,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative
588,Excellent location close to everything.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
591,Very varied breakfasts to choose from in the hotel restaurant.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
593,"The dishes cooked to order are delicious, I recommend eating at Jasmine Garden.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
597,"Excellent location, a few steps from the sea and from via dei premises, in 20 minutes on foot you can also reach the ""historic"" center.",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
597,"Excellent breakfast and meals in the restaurant, all freshly made.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
597,"Modern and renovated rooms, very comfortable beds",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
597,Slightly small bathroom but still ok,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
598,Very nice staff,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
602,"Excellent welcome,",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
602,"clean, quiet.",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive | Negative"" }",Negative
602,Hotel very well located for the airport.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }**

```json
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }**

```json
{
  ""sentiment"": ""Positive""
}",Positive
603,Very clean accommodation. Very pleasant terrace in the evening.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
603,Friendly staff,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
603,The quality of the television image quite poor.,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
605,"Comfortable, clean, modern, pleasant.",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
605,"The hosts are very nice, they help in everything.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
608,clean and comfortable,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
608,the view from my room..,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
609,The room was modern with a large and very comfortable bed. The shower really good. There was also great quiet and it was very easy to set up the room so you wouldn't be disturbed. Everything very clean.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The content describes a modern room with a comfortable bed, a good shower, a quiet environment, and clean items. Each aspect highlights satisfaction and positivity without any negative or complaint-oriented descriptions.

Sentiment: Positive",Positive
609,"The size of the room was just enough to spend one night, not much more. If I were to go with my partner we would have been disappointed due to the lack of space.",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Ambiguous"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
609,The price is perhaps a little high for the comfort that a room gives you that is small as soon as you enter.,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
611,"The kindness and availability of the staff,",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The content ""The kindness and availability of the staff"" indicates a positive sentiment as it highlights respect and consideration for others' needs.",Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The sentiment of the input content is Positive because it reflects respect and support for the staff's actions.",Positive
611,the restaurant offering a good quality of dishes.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
611,The comfortable and very clean room. The calm,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
611,Proximity to the city center and the beach.,Positive,"THINKING:


PLAIN_TEXT_RESPONSE:
The content highlights proximity to the city center and the beach, which are both positive attributes for users, encouraging them to be nearby for convenience and relaxation.

**Sentiment:** Positive",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
611,Very good value for money,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
612,"the establishment is really close to the airport, i.e. 6 minutes by car.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
612,"the managers of the hotel are extraordinarily kind and caring, they speak French and helped us find a rental car at a good price, they accompanied and advised us during our stay.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }**

```json
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
612,the room is nice and well furnished,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
612,the small downside concerns the light from the outside at certain times,Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
613,Very good breakfast!,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
613,Comfortable bed. Purely.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
613,Friendly staff.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
613,"Not all rooms have a balcony. I did not have it. Staying for one day is fine, but if you live for a while, then how to dry your towel and swimsuit ...",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
616,"Mackenzie Beach is super easy to reach, but not too close to be disturbed by the parties there at night.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
616,Very friendly and helpful hotel staff.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
617,Good central location.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
617,Very nice staff.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
617,Neat small hotel.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
619,Excellent welcome by the owner who speaks fluent French.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
619,Quiet hotel,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Neutral""
}",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
619,and extremely well located for the airport and Larnaca salt lake. For a night of transit before our return to France it was perfect.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
619,Unbeatable value for money I think.,Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
619,Perfect and good dinner and lovely waiter.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
621,"The owner of the place is an amazing guy, nice and answers everything!",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
621,"There are breakfasts, not a big variety but tasty",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
621,"There are breakfasts, not a big variety but tasty",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
622,super friendly staff,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
622,"a clean, modern room",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"":  ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
622,we didn't have a balcony.,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
623,Good location near the airport and the beach.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
623,Noisy air conditioning,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative
623,night traffic in the area.,Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive | Negative""}",Negative
624,Nice modern room.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
624,"Boss and family take care of that
  Well-being of your guests!",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
625,Location very good for airport and beach.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
626,The most important thing about the hotel is the incredible staff. Very soulful atmosphere.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
626,"Definitely recommend trying the food in the restaurant. We took pasta, pizza, salads and burgers and everything was piping hot and very tasty and homemade.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
626,"The rooms are clean, air-conditioned, balcony, mini-bar.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
627,"I loved the staff, they always greeted us with a smile, they were really nice, they always responded to the help we needed, they called us a taxi, they didn't charge me again because I lost my room ticket,",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
627,"a stunning hotel, an aesthetic and clean place with innovative and interesting service that you can really request at the push of a button that you won't be able to hear the bell,",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
627,A bit far from the city center,Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
627,but taxis cost us the same price from anywhere in the city,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
628,The hotel is located close to the airport (there is a bus with good frequency from the street next to the airport) and close to the city center. The hotel is located in a dead-end and quiet street,Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
628,- we had plenty of parking.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
628,The rooms were very clean.,Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
628,The staff at the hotel (Tony) was nice and gave a pleasant feeling - immediately after the booking we received a WhatsApp from him to confirm the time of arrival and to inform that they were waiting for us.,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
629,"We stayed literally for a few hours, the welcome was pleasant and they helped us order a taxi to the airport!",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
630,Very friendly and helpful Staff.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
630,Wifi was weak at times.,Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Negative"" }",Negative
631,"It was very new, clean and quite modern.",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"":  ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
631,Excellent price/quality ratio,Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
632,as the end of our Cyprus trip to be as close to the airport as possible for the last night! It was perfect for that. The bus connection to the city center was just around the corner and we were able to get back to the hotel later in the evening without any problems using public transport. The location was also perfect for the trip to the airport the next morning (7:00 am). Mackenzie Beach is super close and so are lots of cool bars and restaurants.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
632,"The room was very nicely furnished and, above all, super clean.",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
634,kindness,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{  ""sentiment"": ""Positive"" }",Positive
635,"Great location. 10 minutes by bus from and to the airport. 10 minutes walk to the beach and cafes by the beach. It takes 40 minutes to walk along the promenade to the city, but it's nice.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Neutral"" }",Unknown,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Negative"" }",Negative
635,"The hotel is good,",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
635,the staff is friendly.,Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Negative""
}",Negative,"THINKING:


RAW_JSON:
{
  ""sentiment"": ""Positive""
}",Positive
636,"A renovated, brilliant family hotel with a very friendly staff.",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive,"THINKING:


RAW_JSON:
{ ""sentiment"": ""Positive"" }",Positive
